participant,category,product
1966,salad,Waldorf
1967,bread,Baguette
1967,bread,Sourdough
1967,bread,Rye
1967,cheese,Brie
1967,cheese,Camembert
1967,salad,Caprese
1967,salad,Greek
1967,salad,Waldorf
1968,bread,Sourdough
1968,bread,Baguette
1968,cheese,Mozzarella
1968,cheese,Camembert
1968,salad,Greek
1968,salad,Caprese
1969,bread,Rye
1969,cheese,Camembert
1969,salad,Greek
1970,bread,Rye
1970,cheese,Gouda
1970,cheese,Cheddar
1970,salad,Caesar
1970,salad,Caprese
1971,bread,Baguette
1971,bread,Rye
1971,cheese,Cheddar
1971,cheese,Parmesan
1971,cheese,Camembert
1971,salad,Cobb
1971,salad,Waldorf
1972,bread,Focaccia
1972,bread,Baguette
1972,bread,Rye
1972,cheese,Cheddar
1972,cheese,Camembert
1972,salad,Wedge
1972,salad,Caprese
1973,bread,Sourdough
1973,bread,Baguette
1973,cheese,Cheddar
1973,cheese,Camembert
1973,salad,Caprese
1973,salad,Greek
1974,bread,Baguette
1974,bread,Focaccia
1974,cheese,Cheddar
1974,cheese,Camembert
1974,salad,Waldorf
1975,bread,Rye
1975,cheese,Gouda
1975,salad,Greek
1975,salad,Caprese
1976,bread,Sourdough
1976,bread,Rye
1976,cheese,Brie
1976,cheese,Camembert
1976,cheese,Cheddar
1976,salad,Caprese
1976,salad,Caesar
1976,salad,Wedge
1977,bread,Focaccia
1977,bread,Sourdough
1977,bread,Baguette
1977,cheese,Mozzarella
1977,cheese,Camembert
1977,cheese,Parmesan
1977,salad,Caprese
1977,salad,Caesar
1978,bread,Baguette
1978,cheese,Parmesan
1978,cheese,Cheddar
1978,salad,Caesar
1978,salad,Wedge
1979,bread,Sourdough
1979,cheese,Cheddar
1979,salad,Greek
1980,bread,Sourdough
1980,bread,Baguette
1980,cheese,Mozzarella
1980,cheese,Camembert
1980,salad,Caesar
1980,salad,Caprese
1980,salad,Waldorf
1981,bread,Focaccia
1981,bread,Rye
1981,cheese,Cheddar
1981,cheese,Parmesan
1981,salad,Caesar
1981,salad,Waldorf
1982,bread,Sourdough
1982,bread,Rye
1982,cheese,Gouda
1982,cheese,Cheddar
1982,cheese,Roquefort
1982,salad,Wedge
1983,bread,Sourdough
1983,bread,Focaccia
1983,cheese,Camembert
1983,cheese,Brie
1983,cheese,Cheddar
1983,salad,Caesar
1983,salad,Wedge
1983,salad,Greek
1984,bread,Baguette
1984,bread,Sourdough
1984,cheese,Camembert
1984,cheese,Mozzarella
1984,cheese,Cheddar
1984,salad,Greek
1984,salad,Wedge
1985,bread,Focaccia
1985,bread,Baguette
1985,cheese,Camembert
1985,salad,Caprese
1986,bread,Rye
1986,bread,Pumpernickel
1986,cheese,Cheddar
1986,cheese,Camembert
1986,cheese,Gouda
1986,salad,Caesar
1986,salad,Waldorf
1986,salad,Greek
1987,bread,Baguette
1987,bread,Rye
1987,cheese,Parmesan
1987,cheese,Brie
1987,salad,Caesar
1987,salad,Greek
1988,bread,Rye
1988,bread,Sourdough
1988,cheese,Brie
1988,salad,Caesar
1989,bread,Baguette
1989,cheese,Parmesan
1989,salad,Caesar
1989,salad,Waldorf
1990,bread,Rye
1990,bread,Focaccia
1990,cheese,Camembert
1990,cheese,Parmesan
1990,cheese,Gouda
1990,salad,Caprese
1990,salad,Caesar
1991,bread,Baguette
1991,bread,Rye
1991,bread,Sourdough
1991,cheese,Parmesan
1991,cheese,Roquefort
1991,cheese,Camembert
1991,salad,Caesar
1991,salad,Cobb
1992,bread,Baguette
1992,bread,Focaccia
1992,cheese,Gouda
1992,cheese,Camembert
1992,salad,Greek
1993,bread,Focaccia
1993,bread,Sourdough
1993,bread,Baguette
1993,cheese,Mozzarella
1993,cheese,Camembert
1993,salad,Greek
1993,salad,Waldorf
1993,salad,Caesar
1994,bread,Pumpernickel
1994,cheese,Gouda
1994,cheese,Camembert
1994,salad,Wedge
1994,salad,Greek
1994,salad,Waldorf
1995,bread,Baguette
1995,bread,Rye
1995,bread,Focaccia
1995,cheese,Gouda
1995,cheese,Camembert
1995,salad,Greek
1995,salad,Caprese
1995,salad,Caesar
1996,bread,Baguette
1996,bread,Rye
1996,cheese,Cheddar
1996,cheese,Gouda
1996,cheese,Camembert
1996,salad,Caprese
1997,bread,Rye
1997,bread,Baguette
1997,cheese,Brie
1997,cheese,Mozzarella
1997,cheese,Cheddar
1997,salad,Caesar
1997,salad,Greek
1997,salad,Caprese
1998,bread,Rye
1998,bread,Pumpernickel
1998,cheese,Parmesan
1998,cheese,Mozzarella
1998,cheese,Camembert
1998,salad,Greek
1998,salad,Caesar
1999,bread,Rye
1999,bread,Baguette
1999,cheese,Cheddar
1999,salad,Caesar
2000,bread,Baguette
2000,bread,Rye
2000,bread,Focaccia
2000,cheese,Camembert
2000,cheese,Gouda
2000,salad,Greek
2000,salad,Caprese
2001,bread,Sourdough
2001,bread,Baguette
2001,cheese,Camembert
2001,salad,Caesar
2001,salad,Wedge
2002,bread,Baguette
2002,cheese,Cheddar
2002,cheese,Gouda
2002,salad,Caesar
2002,salad,Caprese
2003,bread,Sourdough
2003,bread,Rye
2003,cheese,Mozzarella
2003,cheese,Gouda
2003,salad,Greek
2004,bread,Baguette
2004,bread,Rye
2004,cheese,Camembert
2004,salad,Caprese
2005,bread,Rye
2005,cheese,Cheddar
2005,cheese,Camembert
2005,salad,Cobb
2006,bread,Rye
2006,bread,Sourdough
2006,cheese,Cheddar
2006,cheese,Camembert
2006,salad,Caesar
2006,salad,Greek
2007,bread,Baguette
2007,bread,Focaccia
2007,cheese,Camembert
2007,cheese,Cheddar
2007,salad,Wedge
2008,bread,Baguette
2008,cheese,Gouda
2008,cheese,Camembert
2008,cheese,Cheddar
2008,salad,Cobb
2009,bread,Baguette
2009,bread,Rye
2009,cheese,Mozzarella
2009,cheese,Camembert
2009,salad,Caesar
2009,salad,Caprese
2009,salad,Waldorf
2010,bread,Sourdough
2010,bread,Baguette
2010,bread,Rye
2010,cheese,Cheddar
2010,cheese,Camembert
2010,salad,Caesar
2010,salad,Greek
2010,salad,Caprese
2011,bread,Baguette
2011,bread,Rye
2011,cheese,Gouda
2011,salad,Caesar
2011,salad,Caprese
2011,salad,Waldorf
2012,bread,Focaccia
2012,bread,Baguette
2012,cheese,Gouda
2012,salad,Waldorf
2012,salad,Greek
2012,salad,Caesar
2013,bread,Sourdough
2013,bread,Baguette
2013,bread,Rye
2013,cheese,Mozzarella
2013,cheese,Camembert
2013,cheese,Brie
2013,salad,Caesar
2013,salad,Greek
2014,bread,Baguette
2014,bread,Sourdough
2014,cheese,Camembert
2014,cheese,Gouda
2014,salad,Caprese
2014,salad,Greek
2014,salad,Waldorf
2015,bread,Sourdough
2015,bread,Rye
2015,bread,Baguette
2015,cheese,Cheddar
2015,cheese,Camembert
2015,cheese,Parmesan
2015,salad,Caesar
2015,salad,Greek
2016,bread,Baguette
2016,bread,Rye
2016,cheese,Cheddar
2016,cheese,Camembert
2016,salad,Waldorf
2017,bread,Baguette
2017,bread,Sourdough
2017,cheese,Gouda
2017,cheese,Mozzarella
2017,salad,Caprese
2017,salad,Greek
2018,bread,Rye
2018,bread,Baguette
2018,cheese,Mozzarella
2018,cheese,Brie
2018,cheese,Parmesan
2018,salad,Greek
2019,bread,Sourdough
2019,cheese,Brie
2019,cheese,Cheddar
2019,salad,Greek
2019,salad,Caesar
2020,bread,Sourdough
2020,cheese,Camembert
2020,cheese,Cheddar
2020,salad,Greek
2020,salad,Caesar
2020,salad,Caprese
2021,bread,Rye
2021,cheese,Parmesan
2021,cheese,Brie
2021,salad,Wedge
2021,salad,Greek
2021,salad,Caprese
2022,bread,Sourdough
2022,bread,Baguette
2022,bread,Focaccia
2022,cheese,Camembert
2022,cheese,Cheddar
2022,cheese,Brie
2022,salad,Greek
2023,bread,Sourdough
2023,bread,Rye
2023,cheese,Cheddar
2023,cheese,Camembert
2023,salad,Waldorf
2023,salad,Greek
2024,bread,Sourdough
2024,bread,Rye
2024,bread,Pumpernickel
2024,cheese,Camembert
2024,cheese,Brie
2024,salad,Caprese
2024,salad,Waldorf
2024,salad,Caesar
2025,bread,Baguette
2025,bread,Rye
2025,cheese,Cheddar
2025,cheese,Camembert
2025,cheese,Gouda
2025,salad,Greek
2025,salad,Cobb
2026,bread,Baguette
2026,bread,Rye
2026,cheese,Parmesan
2026,salad,Caprese
2027,bread,Rye
2027,bread,Baguette
2027,cheese,Camembert
2027,cheese,Brie
2027,salad,Wedge
2027,salad,Caesar
2028,bread,Sourdough
2028,bread,Baguette
2028,bread,Pumpernickel
2028,cheese,Gouda
2028,salad,Caesar
2029,bread,Baguette
2029,cheese,Camembert
2029,cheese,Parmesan
2029,salad,Caprese
2029,salad,Greek
2030,bread,Focaccia
2030,bread,Sourdough
2030,bread,Rye
2030,cheese,Cheddar
2030,cheese,Camembert
2030,salad,Waldorf
2030,salad,Caprese
2031,bread,Rye
2031,bread,Baguette
2031,cheese,Mozzarella
2031,cheese,Cheddar
2031,cheese,Camembert
2031,salad,Caesar
2031,salad,Caprese
2032,bread,Rye
2032,bread,Baguette
2032,bread,Sourdough
2032,cheese,Brie
2032,cheese,Camembert
2032,salad,Greek
2033,bread,Pumpernickel
2033,bread,Baguette
2033,cheese,Camembert
2033,salad,Greek
2033,salad,Caesar
2034,bread,Focaccia
2034,bread,Rye
2034,cheese,Gouda
2034,cheese,Cheddar
2034,salad,Greek
2034,salad,Caesar
2034,salad,Caprese
2035,bread,Focaccia
2035,bread,Rye
2035,cheese,Mozzarella
2035,cheese,Camembert
2035,salad,Caesar
2036,bread,Baguette
2036,bread,Rye
2036,bread,Focaccia
2036,cheese,Gouda
2036,cheese,Cheddar
2036,salad,Greek
2036,salad,Caprese
2037,bread,Pumpernickel
2037,cheese,Gouda
2037,cheese,Camembert
2037,salad,Caprese
2037,salad,Greek
2038,bread,Sourdough
2038,bread,Baguette
2038,cheese,Mozzarella
2038,cheese,Parmesan
2038,salad,Wedge
2038,salad,Waldorf
2039,bread,Sourdough
2039,bread,Focaccia
2039,cheese,Gouda
2039,cheese,Cheddar
2039,salad,Caprese
2040,bread,Rye
2040,cheese,Gouda
2040,cheese,Brie
2040,salad,Caprese
2041,bread,Sourdough
2041,bread,Rye
2041,cheese,Camembert
2041,cheese,Mozzarella
2041,salad,Wedge
2041,salad,Greek
2042,bread,Baguette
2042,bread,Sourdough
2042,cheese,Brie
2042,cheese,Camembert
2042,salad,Waldorf
2042,salad,Greek
2042,salad,Caprese
2043,bread,Baguette
2043,bread,Focaccia
2043,cheese,Gouda
2043,cheese,Parmesan
2043,salad,Caesar
2044,bread,Pumpernickel
2044,bread,Baguette
2044,cheese,Gouda
2044,cheese,Brie
2044,salad,Caesar
2044,salad,Wedge
2045,bread,Baguette
2045,bread,Focaccia
2045,cheese,Cheddar
2045,cheese,Mozzarella
2045,salad,Waldorf
2046,bread,Baguette
2046,bread,Sourdough
2046,cheese,Camembert
2046,salad,Caesar
2046,salad,Caprese
2046,salad,Greek
2047,bread,Sourdough
2047,bread,Focaccia
2047,cheese,Parmesan
2047,cheese,Mozzarella
2047,salad,Caesar
2047,salad,Wedge
2048,bread,Rye
2048,bread,Focaccia
2048,cheese,Mozzarella
2048,cheese,Gouda
2048,cheese,Camembert
2048,salad,Waldorf
2048,salad,Caesar
2048,salad,Wedge
2049,bread,Rye
2049,bread,Baguette
2049,bread,Focaccia
2049,cheese,Roquefort
2049,salad,Caprese
2049,salad,Wedge
2050,bread,Baguette
2050,bread,Focaccia
2050,cheese,Roquefort
2050,cheese,Gouda
2050,salad,Caesar
2050,salad,Caprese
2051,bread,Baguette
2051,bread,Pumpernickel
2051,cheese,Camembert
2051,cheese,Mozzarella
2051,salad,Caprese
2051,salad,Caesar
2051,salad,Wedge
2052,bread,Pumpernickel
2052,bread,Focaccia
2052,cheese,Camembert
2052,cheese,Mozzarella
2052,cheese,Brie
2052,salad,Wedge
2053,bread,Focaccia
2053,bread,Rye
2053,bread,Baguette
2053,cheese,Camembert
2053,cheese,Gouda
2053,salad,Caprese
2053,salad,Greek
2054,bread,Baguette
2054,bread,Focaccia
2054,cheese,Cheddar
2054,cheese,Mozzarella
2054,cheese,Camembert
2054,salad,Caesar
2054,salad,Caprese
2055,bread,Rye
2055,bread,Sourdough
2055,bread,Baguette
2055,cheese,Cheddar
2055,cheese,Brie
2055,cheese,Mozzarella
2055,salad,Cobb
2055,salad,Caprese
2056,bread,Baguette
2056,bread,Rye
2056,cheese,Gouda
2056,cheese,Parmesan
2056,salad,Caprese
2056,salad,Wedge
2056,salad,Greek
2057,bread,Baguette
2057,bread,Sourdough
2057,cheese,Camembert
2057,cheese,Gouda
2057,cheese,Cheddar
2057,salad,Greek
2057,salad,Waldorf
2058,bread,Rye
2058,bread,Baguette
2058,cheese,Roquefort
2058,cheese,Brie
2058,salad,Wedge
2058,salad,Greek
2059,bread,Pumpernickel
2059,bread,Rye
2059,bread,Baguette
2059,cheese,Gouda
2059,salad,Greek
2060,bread,Sourdough
2060,bread,Baguette
2060,bread,Rye
2060,cheese,Gouda
2060,cheese,Brie
2060,cheese,Camembert
2060,salad,Wedge
2060,salad,Caprese
2061,bread,Sourdough
2061,cheese,Gouda
2061,cheese,Cheddar
2061,cheese,Parmesan
2061,salad,Caesar
2062,bread,Baguette
2062,bread,Rye
2062,cheese,Camembert
2062,cheese,Mozzarella
2062,salad,Wedge
2062,salad,Caprese
2062,salad,Greek
2063,bread,Baguette
2063,cheese,Gouda
2063,cheese,Mozzarella
2063,salad,Caprese
2063,salad,Waldorf
2063,salad,Caesar
2064,bread,Pumpernickel
2064,bread,Baguette
2064,cheese,Camembert
2064,cheese,Cheddar
2064,salad,Caesar
2064,salad,Cobb
2065,bread,Focaccia
2065,cheese,Camembert
2065,cheese,Parmesan
2065,salad,Caesar
2066,bread,Focaccia
2066,bread,Sourdough
2066,cheese,Mozzarella
2066,cheese,Gouda
2066,salad,Caesar
2066,salad,Waldorf
2066,salad,Caprese
2067,bread,Baguette
2067,cheese,Camembert
2067,cheese,Gouda
2067,cheese,Cheddar
2067,salad,Wedge
2067,salad,Waldorf
2067,salad,Greek
2068,bread,Baguette
2068,bread,Sourdough
2068,bread,Rye
2068,cheese,Brie
2068,cheese,Camembert
2068,cheese,Mozzarella
2068,salad,Waldorf
2068,salad,Caesar
2069,bread,Baguette
2069,bread,Sourdough
2069,cheese,Gouda
2069,cheese,Camembert
2069,salad,Greek
2069,salad,Caprese
2069,salad,Caesar
2070,bread,Baguette
2070,bread,Focaccia
2070,cheese,Cheddar
2070,cheese,Brie
2070,cheese,Parmesan
2070,salad,Caprese
2070,salad,Caesar
2071,bread,Sourdough
2071,cheese,Camembert
2071,salad,Waldorf
2071,salad,Caprese
2072,bread,Baguette
2072,bread,Sourdough
2072,cheese,Gouda
2072,cheese,Camembert
2072,salad,Greek
2072,salad,Caesar
2072,salad,Caprese
2073,bread,Baguette
2073,cheese,Gouda
2073,cheese,Camembert
2073,salad,Caprese
2073,salad,Caesar
2073,salad,Greek
2074,bread,Baguette
2074,cheese,Cheddar
2074,cheese,Gouda
2074,salad,Caprese
2074,salad,Waldorf
2075,bread,Baguette
2075,bread,Focaccia
2075,cheese,Gouda
2075,cheese,Camembert
2075,salad,Caesar
2076,bread,Baguette
2076,bread,Rye
2076,cheese,Parmesan
2076,cheese,Cheddar
2076,cheese,Camembert
2076,salad,Cobb
2076,salad,Caprese
2076,salad,Greek
2077,bread,Sourdough
2077,bread,Focaccia
2077,cheese,Gouda
2077,cheese,Camembert
2077,salad,Caesar
2077,salad,Wedge
2077,salad,Caprese
2078,bread,Rye
2078,bread,Baguette
2078,cheese,Camembert
2078,salad,Greek
2078,salad,Caesar
2079,bread,Baguette
2079,bread,Rye
2079,cheese,Camembert
2079,cheese,Cheddar
2079,cheese,Parmesan
2079,salad,Caesar
2079,salad,Greek
2079,salad,Caprese
2080,bread,Focaccia
2080,bread,Baguette
2080,bread,Sourdough
2080,cheese,Mozzarella
2080,cheese,Cheddar
2080,cheese,Brie
2080,salad,Caesar
2080,salad,Caprese
2081,bread,Pumpernickel
2081,bread,Rye
2081,cheese,Camembert
2081,salad,Greek
2081,salad,Caprese
2081,salad,Waldorf
2082,bread,Sourdough
2082,bread,Baguette
2082,cheese,Gouda
2082,cheese,Camembert
2082,cheese,Mozzarella
2082,salad,Caesar
2082,salad,Greek
2083,bread,Rye
2083,bread,Baguette
2083,bread,Focaccia
2083,cheese,Brie
2083,cheese,Camembert
2083,salad,Caprese
2083,salad,Caesar
2084,bread,Rye
2084,cheese,Parmesan
2084,salad,Caesar
2084,salad,Waldorf
2084,salad,Caprese
2085,bread,Rye
2085,bread,Sourdough
2085,bread,Baguette
2085,cheese,Camembert
2085,cheese,Gouda
2085,salad,Greek
2085,salad,Wedge
2086,bread,Rye
2086,cheese,Gouda
2086,salad,Greek
2087,bread,Sourdough
2087,bread,Baguette
2087,cheese,Camembert
2087,cheese,Parmesan
2087,cheese,Gouda
2087,salad,Cobb
2087,salad,Wedge
2088,bread,Sourdough
2088,cheese,Gouda
2088,salad,Caprese
2088,salad,Waldorf
2089,bread,Sourdough
2089,bread,Rye
2089,bread,Baguette
2089,cheese,Cheddar
2089,cheese,Parmesan
2089,salad,Cobb
2089,salad,Caesar
2090,bread,Sourdough
2090,bread,Baguette
2090,bread,Pumpernickel
2090,cheese,Camembert
2090,cheese,Parmesan
2090,cheese,Mozzarella
2090,salad,Caprese
2091,bread,Sourdough
2091,bread,Focaccia
2091,cheese,Parmesan
2091,salad,Caesar
2091,salad,Greek
2092,bread,Baguette
2092,bread,Sourdough
2092,cheese,Camembert
2092,cheese,Roquefort
2092,cheese,Cheddar
2092,salad,Caesar
2092,salad,Greek
2092,salad,Cobb
2093,bread,Baguette
2093,bread,Sourdough
2093,cheese,Roquefort
2093,cheese,Gouda
2093,salad,Greek
2093,salad,Caesar
2093,salad,Waldorf
2094,bread,Baguette
2094,bread,Sourdough
2094,cheese,Camembert
2094,cheese,Brie
2094,salad,Wedge
2094,salad,Caesar
2094,salad,Greek
2095,bread,Baguette
2095,bread,Rye
2095,bread,Sourdough
2095,cheese,Brie
2095,cheese,Gouda
2095,cheese,Mozzarella
2095,salad,Greek
2095,salad,Caesar
2096,bread,Sourdough
2096,bread,Baguette
2096,bread,Rye
2096,cheese,Parmesan
2096,cheese,Camembert
2096,salad,Caprese
2096,salad,Cobb
2097,bread,Rye
2097,bread,Baguette
2097,cheese,Parmesan
2097,cheese,Camembert
2097,salad,Greek
2097,salad,Caprese
2098,bread,Rye
2098,bread,Baguette
2098,bread,Focaccia
2098,cheese,Gouda
2098,cheese,Roquefort
2098,cheese,Parmesan
2098,salad,Caesar
2099,bread,Sourdough
2099,bread,Baguette
2099,cheese,Roquefort
2099,cheese,Camembert
2099,salad,Caprese
2099,salad,Waldorf
2099,salad,Wedge
2100,bread,Baguette
2100,cheese,Gouda
2100,cheese,Cheddar
2100,salad,Caesar
2100,salad,Waldorf
2101,bread,Rye
2101,bread,Baguette
2101,cheese,Camembert
2101,cheese,Mozzarella
2101,salad,Waldorf
2101,salad,Caesar
2102,bread,Rye
2102,bread,Baguette
2102,bread,Sourdough
2102,cheese,Mozzarella
2102,salad,Greek
2102,salad,Waldorf
2103,bread,Focaccia
2103,bread,Sourdough
2103,cheese,Cheddar
2103,cheese,Camembert
2103,salad,Waldorf
2103,salad,Wedge
2104,bread,Rye
2104,bread,Baguette
2104,cheese,Cheddar
2104,cheese,Camembert
2104,cheese,Gouda
2104,salad,Waldorf
2104,salad,Caprese
2105,bread,Focaccia
2105,bread,Baguette
2105,cheese,Cheddar
2105,cheese,Camembert
2105,salad,Caesar
2105,salad,Caprese
2105,salad,Cobb
2106,bread,Baguette
2106,bread,Sourdough
2106,cheese,Gouda
2106,cheese,Camembert
2106,salad,Cobb
2106,salad,Wedge
2107,bread,Rye
2107,cheese,Roquefort
2107,cheese,Mozzarella
2107,salad,Caesar
2107,salad,Caprese
2108,bread,Sourdough
2108,cheese,Parmesan
2108,cheese,Gouda
2108,cheese,Brie
2108,salad,Caprese
2108,salad,Greek
2108,salad,Caesar
2109,bread,Baguette
2109,bread,Focaccia
2109,cheese,Mozzarella
2109,cheese,Roquefort
2109,salad,Caesar
2110,bread,Sourdough
2110,cheese,Gouda
2110,cheese,Parmesan
2110,cheese,Cheddar
2110,salad,Caesar
2110,salad,Caprese
2111,bread,Sourdough
2111,bread,Rye
2111,cheese,Camembert
2111,salad,Greek
2111,salad,Caesar
2112,bread,Baguette
2112,bread,Sourdough
2112,bread,Rye
2112,cheese,Gouda
2112,cheese,Parmesan
2112,salad,Wedge
2112,salad,Caesar
2112,salad,Greek
2113,bread,Rye
2113,bread,Baguette
2113,bread,Sourdough
2113,cheese,Camembert
2113,cheese,Cheddar
2113,cheese,Gouda
2113,salad,Wedge
2113,salad,Greek
2114,bread,Focaccia
2114,cheese,Brie
2114,cheese,Gouda
2114,cheese,Parmesan
2114,salad,Greek
2114,salad,Cobb
2115,bread,Baguette
2115,bread,Sourdough
2115,bread,Rye
2115,cheese,Gouda
2115,salad,Caprese
2115,salad,Greek
2116,bread,Baguette
2116,bread,Rye
2116,bread,Focaccia
2116,cheese,Camembert
2116,cheese,Cheddar
2116,salad,Greek
2116,salad,Caesar
2116,salad,Caprese
2117,bread,Rye
2117,bread,Baguette
2117,cheese,Camembert
2117,cheese,Gouda
2117,salad,Caprese
2117,salad,Caesar
2118,bread,Baguette
2118,bread,Sourdough
2118,bread,Rye
2118,cheese,Gouda
2118,salad,Caesar
2118,salad,Waldorf
2119,bread,Sourdough
2119,bread,Rye
2119,bread,Baguette
2119,cheese,Mozzarella
2119,cheese,Parmesan
2119,salad,Caprese
2120,bread,Baguette
2120,cheese,Gouda
2120,cheese,Cheddar
2120,salad,Caesar
2120,salad,Wedge
2121,bread,Baguette
2121,cheese,Cheddar
2121,cheese,Parmesan
2121,salad,Greek
2121,salad,Caprese
2121,salad,Caesar
2122,bread,Sourdough
2122,bread,Focaccia
2122,cheese,Parmesan
2122,cheese,Mozzarella
2122,cheese,Camembert
2122,salad,Wedge
2122,salad,Caprese
2122,salad,Greek
2123,bread,Rye
2123,bread,Sourdough
2123,bread,Baguette
2123,cheese,Gouda
2123,cheese,Camembert
2123,salad,Caprese
2123,salad,Greek
2124,bread,Sourdough
2124,bread,Baguette
2124,cheese,Camembert
2124,cheese,Roquefort
2124,salad,Caprese
2124,salad,Waldorf
2124,salad,Caesar
2125,bread,Focaccia
2125,bread,Rye
2125,cheese,Cheddar
2125,cheese,Brie
2125,salad,Caesar
2125,salad,Greek
2126,bread,Focaccia
2126,bread,Baguette
2126,bread,Rye
2126,cheese,Cheddar
2126,cheese,Mozzarella
2126,salad,Caprese
2127,bread,Rye
2127,bread,Baguette
2127,cheese,Camembert
2127,cheese,Cheddar
2127,salad,Wedge
2127,salad,Greek
2128,bread,Baguette
2128,bread,Rye
2128,cheese,Camembert
2128,salad,Caesar
2128,salad,Caprese
2128,salad,Greek
2129,bread,Baguette
2129,bread,Pumpernickel
2129,cheese,Camembert
2129,salad,Caprese
2129,salad,Waldorf
2130,bread,Sourdough
2130,bread,Rye
2130,cheese,Brie
2130,salad,Greek
2130,salad,Caprese
2130,salad,Waldorf
2131,bread,Baguette
2131,bread,Sourdough
2131,bread,Rye
2131,cheese,Parmesan
2131,cheese,Camembert
2131,salad,Caesar
2131,salad,Cobb
2131,salad,Caprese
2132,bread,Rye
2132,bread,Baguette
2132,bread,Sourdough
2132,cheese,Mozzarella
2132,cheese,Roquefort
2132,cheese,Brie
2132,salad,Caesar
2132,salad,Greek
2133,bread,Rye
2133,bread,Baguette
2133,cheese,Brie
2133,cheese,Parmesan
2133,salad,Caesar
2134,bread,Baguette
2134,bread,Sourdough
2134,cheese,Roquefort
2134,cheese,Camembert
2134,salad,Caprese
2134,salad,Caesar
2134,salad,Wedge
2135,bread,Sourdough
2135,bread,Focaccia
2135,cheese,Camembert
2135,cheese,Gouda
2135,salad,Caprese
2135,salad,Caesar
2135,salad,Greek
2136,bread,Sourdough
2136,bread,Baguette
2136,bread,Rye
2136,cheese,Cheddar
2136,cheese,Camembert
2136,cheese,Gouda
2136,salad,Greek
2136,salad,Caprese
2137,bread,Sourdough
2137,bread,Focaccia
2137,bread,Pumpernickel
2137,cheese,Camembert
2137,cheese,Cheddar
2137,salad,Caprese
2137,salad,Caesar
2138,bread,Rye
2138,bread,Baguette
2138,cheese,Mozzarella
2138,cheese,Parmesan
2138,salad,Caprese
2138,salad,Caesar
2139,bread,Baguette
2139,cheese,Camembert
2139,cheese,Brie
2139,cheese,Cheddar
2139,salad,Caesar
2139,salad,Greek
2140,bread,Rye
2140,bread,Sourdough
2140,cheese,Cheddar
2140,cheese,Camembert
2140,salad,Caprese
2140,salad,Wedge
2140,salad,Caesar
2141,bread,Baguette
2141,cheese,Camembert
2141,cheese,Cheddar
2141,salad,Caprese
2141,salad,Waldorf
2141,salad,Caesar
2142,bread,Baguette
2142,bread,Rye
2142,bread,Focaccia
2142,cheese,Parmesan
2142,cheese,Gouda
2142,cheese,Brie
2142,salad,Caprese
2142,salad,Caesar
2142,salad,Waldorf
2143,bread,Rye
2143,bread,Baguette
2143,cheese,Cheddar
2143,cheese,Camembert
2143,salad,Greek
2143,salad,Caprese
2144,bread,Focaccia
2144,bread,Baguette
2144,cheese,Brie
2144,cheese,Cheddar
2144,salad,Greek
2144,salad,Caesar
2144,salad,Caprese
2145,bread,Rye
2145,bread,Sourdough
2145,cheese,Cheddar
2145,salad,Waldorf
2145,salad,Caesar
2146,bread,Rye
2146,cheese,Camembert
2146,cheese,Gouda
2146,salad,Caesar
2146,salad,Waldorf
2146,salad,Wedge
2147,bread,Baguette
2147,bread,Rye
2147,cheese,Camembert
2147,cheese,Parmesan
2147,salad,Caesar
2147,salad,Wedge
2148,bread,Baguette
2148,cheese,Camembert
2148,salad,Cobb
2148,salad,Greek
2149,bread,Sourdough
2149,bread,Pumpernickel
2149,cheese,Camembert
2149,cheese,Roquefort
